49514380,714,3413
49517967,354,2624
49522713,720,3139
49527079,399,3092
49531053,745,4095
49534638,336,2588
49539386,701,4095
49543752,399,4095
49547719,733,4095
49551305,354,2584
49556052,687,4095
49560417,399,4095
49564384,720,4095
49567976,335,2650
49572717,681,3915
49577083,399,3771
49581050,726,3631
49584642,323,2645
49589389,688,4095
49593755,399,4095
49597722,720,4095
49601308,342,2591
49606055,675,4095
49610421,399,4095
49614388,714,4095
49617976,347,2572
49622721,701,4095
49627087,412,4095
49631055,751,4095
49634640,355,2588
49639388,713,3984
49643753,406,3259
49647721,713,3723
49651307,335,2578
49656054,700,2771
49660426,405,4095
49664393,714,4095
49667986,341,2616
49672726,713,4095
49677092,411,4095
49681060,732,4095
49684645,342,2609
49689392,720,4095
49693757,406,4095
49697724,714,4095
49701312,347,2574
49706058,681,4095
49710423,399,3305
49714390,720,2880
49717976,354,2603
49722729,701,4095
49727095,393,4095
49731063,706,4095
49734648,342,2631
49739396,675,4095
49743761,400,4095
49747729,707,4095
49751322,341,2643
49756062,681,4095
49760428,392,4095
49764395,719,4095
49767981,354,2618
49772728,700,3384
49777093,412,3301
49781061,707,3297
49784653,355,2646
49789400,688,4095
49793766,399,4095
49797734,694,4095
49801327,341,2691
49806067,693,4095
49810432,405,4095
49814399,701,4095
49817979,354,2566
49822732,701,4095
49827098,412,4095
49831066,706,4095
49834651,362,2608
49839399,694,3776
49843764,406,3303
49847732,726,3200
49851324,341,2588
49856071,680,4095
49860436,398,4095
49864403,713,4095
49867989,367,2582
49872736,681,4095
49877102,399,4095
49881070,706,4095
49884655,342,2629
49889403,675,4095
49893768,400,4047
49897736,707,4095
49901324,347,2571
49906071,687,4095
49910436,405,3596
49914403,739,4016
49917996,347,2593
49922736,707,2643
49927102,399,2910
49931069,726,2651
49934661,335,2637
49939408,720,4095
49943773,406,4095
49947741,739,4095
49951327,341,2569
49956073,674,4095
49960439,398,3764
49964406,707,4095
49967998,322,2668
49972744,669,4095
49977110,412,4095
49981077,720,4095
49984662,355,2636
49989409,688,4095
49993774,400,4095
49997742,713,4095
50001328,354,2603
50006075,725,3587
50010440,405,2893
50014407,707,2609
50018000,341,2650
50022747,688,4095
50027113,399,4095
50031081,706,4095
50034666,342,2611
50039414,681,4095
50043779,406,4095
50047747,726,4095
50051327,341,2615
50056080,706,4095
50060445,412,4095
50064412,739,4095
50067998,342,2600
50072745,701,3606
50077111,399,3464
50081079,719,3812
50084665,342,2596
50089412,688,2837
50093777,399,2711
50097751,707,4095
50101337,341,2568
50106084,719,4095
50110449,405,4095
50114416,701,4095
50118009,341,2602
50122749,694,4095
50127116,398,4095
50131083,745,4095
50134668,349,2607
50139416,675,4095
50143781,399,3431
50147748,746,2801
50151341,354,2592
50156082,725,2859
50160453,418,4095
50164420,739,4095
50168007,347,2577
50172753,707,4095
50177119,399,4095
50181087,719,4095
50184672,361,2567
50189420,713,4095
50193785,399,4095
50197752,739,3300
50201344,354,2621
50206085,681,3599
50210451,405,3048
50214424,701,4095
50218010,354,2640
50222757,675,4095
50227123,399,4095
50231090,707,4095
50234682,342,2699
50239423,695,4095
50243788,407,4095
50247756,713,4095
50251349,347,2618
50256090,687,4095
50260455,412,4074
50264423,720,3334
50268009,354,2618
50272756,707,3442
50277121,412,3208
50281095,706,4095
50284680,342,2595
50289428,681,4095
50293793,400,4095
50297761,694,4095
50301347,341,2580
50306093,681,4095
50310459,405,4095
50314426,714,4095
50318019,347,2603
50322759,681,4091
50327125,412,3989
50331092,713,2933
50334678,342,2603
50339431,694,4095
50343797,393,4095
50347764,726,4095
50351344,341,2567
50356097,693,4095
50360462,405,4095
50364429,720,4095
50368022,341,2572
50372763,713,4095
50377129,411,4095
50381096,713,4088
50384681,355,2597
50389429,688,3090
50393794,412,2630
50397768,706,4095
50401347,360,2618
50406100,694,4095
50410465,399,4095
50414433,726,4095
50418020,341,2617
50422766,688,4095
50427132,412,4095
50431099,713,3522
50434691,342,2606
50439432,688,2877
50443797,400,2652
50447771,700,4095
50451357,335,2610
50456105,687,4095
50460470,412,4095
50464437,707,4095
50468030,354,2676
50472770,694,4095
50477136,405,4095
50481103,713,3943
50484694,336,2607
50489435,727,3142
50493801,399,2840
50497774,695,4095
50501367,347,2650
50506108,681,4095
50510473,399,4095
50514440,720,4095
50518026,342,2616
50522773,688,4095
50527139,399,4095
50531106,719,3842
50534698,335,2677
50539439,707,4095
50543804,406,3424
50547772,727,2797
50551359,367,2643
50556107,687,4078
50560471,400,3096
50564445,701,4095
50568032,334,2616
50572778,720,4095
50577144,392,4095
50581111,732,4095
50584697,355,2571
50589444,694,4095
50593809,387,4095
50597776,746,3827
50601369,341,2662
50606110,726,4095
50610475,406,3661
50614449,694,4095
50618029,347,2587
50622776,720,3132
50627142,411,3014
50631115,732,4095
50634707,329,2592
50639448,688,4095
50643813,412,4095
50647780,720,4095
50651373,348,2598
50656114,694,4095
50660479,399,4095
50664446,726,3476
50668039,341,2591
50672779,713,3149
50677145,393,3495
50681113,719,2649
50684698,342,2594
50689446,701,2629
50693812,418,2720
50697785,701,4095
50701372,335,2574
50706113,719,2585
50710484,393,4095
50714452,732,4095
50718033,347,2567
50722785,688,4095
50727152,398,4095
50731119,726,4095
50734706,360,2577
50739453,694,4095
50743818,406,4095
50747786,726,4095
50751372,335,2603
50756120,687,4095
50760485,392,4095
50764452,739,3801
50768038,341,2598
50772785,707,3190
50777151,399,3801
50781125,687,4095
50784710,342,2688
50789457,688,4095
50793823,399,4095
50797791,738,4095
50801376,342,2582
50806124,706,4095
50810489,405,4095
50814456,714,4095
50818049,341,2648
50822790,700,4095
50827156,411,4095
50831123,732,4095
50834716,335,2603
50839457,706,4095
50843822,399,3270
50847789,707,2745
50851377,359,2567
50856123,700,3227
50860489,392,2771
50864456,745,2608
50868050,347,2630
50872796,669,4095
50877162,393,4095
50881130,700,4095
50884715,348,2581
50889463,687,4095
50893828,400,4095
50897796,688,4095
50901382,341,2585
50906130,681,4095
50910496,405,4095
50914464,745,4095
50918056,309,2653
50922796,713,4095
50927162,412,4095
50931130,719,4095
50934715,354,2609
50939463,713,3963
50943828,399,3240
50947795,714,3583
50951383,347,2570
50956130,725,3213
50960501,405,4095
50964462,726,2930
50968054,348,2579
50972802,726,4095
50977167,405,4095
50981135,725,4095
50984713,361,2569
50989467,713,4095
50993833,412,4095
50997800,720,4095
51001386,354,2588
51006133,687,4095
51010498,406,3197
51014466,739,3147
51018058,354,2614
51022804,707,4095
51027170,412,4095
51031137,719,4095
51034722,329,2570
51039470,706,4095
51043834,406,3761
51047802,739,3969
51051394,329,2607
51056136,719,3401
51060501,405,2721
51064468,714,3022
51068061,348,2597
51072808,694,4095
51077174,392,4095
51081141,726,4095
51084720,354,2573
51089474,694,4095
51093839,406,4095
51097807,707,4095
51101393,348,2569
51106141,720,4095
51110506,413,4095
51114474,745,4095
51118054,367,2566
51122807,713,4095
51127172,399,3355
51131139,700,2855
51134737,342,2679
51139478,675,4095
51143844,405,4095
51147811,739,4095
51151396,354,2619
51156144,687,4095
51160509,399,4095
51164477,700,4095
51168063,354,2575
51172809,675,3578
51177175,406,3578
51181143,706,3619
51184734,336,2646
51189482,688,4095
51193847,399,4095
51197814,727,4095
51201401,341,2571
51206148,713,4095
51210513,406,4095
51214481,701,4095
51218068,347,2599
51222815,713,4095
51227180,399,4095
51231148,719,4095
51234732,362,2641
51239480,707,4095
51243846,413,4095
51247814,726,4095
51251400,341,2574
51256147,726,4095
51260513,405,3772
51264480,720,3393
51268066,341,2579
51272813,688,3319
51277179,412,3066
51281152,713,4095
51284739,341,2572
51289486,688,4095
51293852,406,4095
51297819,733,4095
51301411,348,2605
51306152,719,4095
51310517,412,4095
51314484,707,4095
51318071,360,2581
51322817,695,4095
51327183,406,4095
51331150,713,3197
51334742,342,2602
51339489,707,4095
51343854,387,4095
51347822,719,4095
51351407,341,2571
51356154,713,4095
51360519,400,4095
51364487,726,4095
51368075,347,2575
51372821,701,4095
51377187,405,4095
51381154,713,4095
51384746,348,2568
51389487,700,3248
51393853,399,3434
51397820,740,3523
51401407,341,2595
51406154,713,2867
51410519,399,2653
51414493,701,4095
51418086,316,2627
51422826,682,4095
51427192,399,4095
51431159,720,4095
51434745,355,2652
51439492,701,4095
51443858,406,4095
51447826,726,4095
51451405,367,2576
51456158,681,4095
51460523,406,3426
51464491,726,4049
51468084,328,2577
51472825,687,3253
51477190,412,3023
51481158,732,3170
51484756,342,2663
51489497,726,4095
51493863,406,4095
51497830,746,4095
51501415,348,2567
51506163,680,4095
51510528,406,4095
51514496,732,4095
51518082,354,2640
51522828,707,4095
51527194,399,3880
51531161,726,4095
51534753,342,2677
51539495,726,3012
51543860,405,2596
51547834,700,4095
51551413,354,2612
51556167,681,4095
51560532,393,4095
51564499,701,4095
51568086,354,2647
51572833,688,4095
51577199,399,4095
51581166,706,4095
51584751,342,2587
51589498,707,3605
51593864,406,3660
51597832,714,4095
51601424,328,2659
51606166,687,3181
51610531,412,2640
51614504,726,4095
51618083,354,2578
51622837,713,4095
51627203,392,4095
51631170,732,4095
51634755,336,2617
51639503,719,4095
51643868,412,3614
51647835,707,4013
51651427,342,2633
51656169,726,2989
51660534,406,2991
51664502,751,2848
51668095,347,2606
51672841,681,4095
51677207,392,4095
51681174,713,4095
51684766,316,2637
51689507,720,4095
51693873,399,4095
51697840,707,4095
51701428,340,2572
51706175,674,4095
51710540,406,4095
51714507,714,4095
51718100,329,2572
51722841,713,4095
51727206,412,3797
51731173,688,3670
51734759,335,2651
51739513,700,4095
51743872,412,2725
51747846,720,4095
51751432,354,2663
51756179,687,4095
51760543,400,4095
51764511,739,4095
51768104,341,2689
51772844,682,4095
51777210,405,4095
51781177,720,4095
51784769,342,2630
51789510,688,4095
51793876,412,3664
51797844,707,3976
51801436,335,2599
51806178,693,3468
51810543,418,2859
51814516,707,4095
51818103,341,2622
51822850,694,4095
51827216,405,4095
51831183,738,4095
51834762,335,2597
51839516,681,4095
51843881,406,4095
51847848,700,4095
51851440,329,2612
51856181,688,4095
51860547,399,3562
51864514,707,3918
51868106,335,2637
51872847,707,2983
51877213,405,2898
51881180,713,2783
51884772,329,2588
51889520,726,4095
51893886,399,4095
51897853,713,4095
51901433,354,2575
51906186,713,4095
51910551,400,4095
51914519,733,4095
51918105,354,2633
51922852,707,4095
51927217,412,3946
51931184,739,3563
51934770,355,2585
51939518,726,2692
51943884,399,3102
51947851,745,3182
51951443,341,2589
51956190,720,4095
51960555,406,4095
51964522,714,4095
51968110,327,2569
51972856,726,4095
51977221,406,4095
51981189,713,4095
51984780,342,2631
51989521,714,3968
51993887,412,3195
51997860,726,4095
52001452,329,2642
52006192,714,4095
52010558,393,4095
52014526,719,4095
52018112,354,2572
52022859,720,4095
52027224,399,4095
52031191,739,3909
52034776,330,2593
52039524,719,3058
52043889,405,2788
52047863,732,4095
52051448,341,2608
52056195,688,4095
52060560,387,4095
52064528,688,4095
52068114,342,2582
52072862,674,4095
52077227,399,4095
52081194,713,3545
52084781,347,2588
52089528,713,4030
52093893,406,3557
52097867,694,4095
52101452,329,2581
52106199,681,4095
52110564,406,4095
52114531,714,4095
52118124,335,2666
52122865,675,4095
52127230,405,4095
52131197,719,3129
52134795,329,2670
52139530,687,2833
52143895,412,2960
52147869,732,4095
52151456,327,2583
52156202,687,4095
52160567,400,4095
52164535,713,4095
52168127,341,2631
52172868,700,4095
52177233,406,4095
52181200,713,4095
52184792,342,2614
52189533,714,3992
52193899,405,3116
52197873,700,4095
52201459,341,2629
52206205,688,4095
52210571,393,4095
52214539,726,4095
52218119,354,2615
52222873,706,4095
52227238,399,4095
52231205,733,4095
52234791,342,2580
52239539,688,4095
52243905,393,4095
52247873,700,4095
52251465,341,2622
52256205,695,4095
52260571,400,4095
52264538,714,3758
52268125,334,2587
52272872,713,4095
52277237,405,2842
52281210,733,4095
52284802,329,2594
52289543,687,4095
52293909,399,4095
52297877,732,4095
52301468,335,2596
52306209,675,4095
52310574,399,4095
52314541,695,3939
52318134,367,2662
52322874,726,2973
52327239,406,2631
52331213,720,4095
52334798,342,2620
52339546,681,4095
52343911,406,4095
52347879,694,4095
52351471,329,2613
52356212,713,4095
52360577,412,3767
52364544,733,3885
52368131,354,2576
52372878,707,3837
52377243,405,3019
52381216,701,4095
52384802,342,2688
52389549,700,4095
52393915,412,4095
52397882,739,4095
52401474,334,2695
52406214,714,4095
52410580,405,3786
52414547,714,3685
52418134,347,2570
52422881,700,3411
52427246,405,2900
52431219,733,4095
52434805,348,2566
52439552,707,4095
52443918,405,4095
52447885,726,4095
52451471,341,2615
52456218,694,4095
52460583,399,4095
52464551,700,4095
52468137,354,2580
52472885,719,4095
52477250,411,3739
52481217,739,2843
52484809,348,2573
52489556,688,4095
52493916,405,2842
52497890,719,4095
52501475,354,2597
52506223,707,4095
52510588,400,4095
52514556,739,4095
52518148,354,2641
52522889,707,4095
52527254,405,4095
52531221,745,3786
52534813,341,2585
52539554,687,3409
52543919,412,3153
52547893,732,4095
52551478,348,2610
52556225,681,4095
52560591,393,4095
52564558,733,4095
52568151,335,2570
52572892,694,4095
52577258,398,4095
52581225,714,4095
52584804,336,2599
52589559,681,4095
52593924,406,4095
52597892,713,4095
52601484,328,2591
52606225,706,3708
52610590,412,3041
52614558,739,2839
52618146,346,2597
52622891,720,2884
52627262,399,4095
52631229,707,4095
52634821,342,2667
52639562,695,4095
52643929,405,4095
52647896,733,4095
52651482,347,2646
52656229,720,4095
52660594,399,4095
52664562,732,4095
52668148,341,2568
52672895,726,4095
52677260,398,2964
52681233,700,4095
52684818,342,2626
52689566,675,4095
52693932,399,4095
52697899,707,4095
52701486,347,2573
52706233,681,4095
52710598,406,4095
52714565,701,4095
52718151,354,2616
52722898,688,4095
52727264,399,4050
52731231,706,3519
52734829,342,2609
52739564,694,2637
52743929,405,2692
52747903,707,4095
52751488,348,2583
52756236,713,4095
52760601,399,4095
52764569,701,4095
52768149,367,2582
52772903,700,4095
52777268,399,4095
52781234,714,4095
52784820,335,2586
52789567,688,3099
52793933,386,3064
52797900,707,3405
52801492,341,2657
52806239,687,4095
52810604,400,4095
52814572,719,4095
52818158,341,2601
52822905,694,4095
52827270,405,4095
52831237,707,4095
52834829,342,2680
52839570,694,3465
52843936,405,3060
52847903,713,4095
52851494,348,2569
52856242,681,4095
52860607,393,4095
52864569,707,2809
52868162,341,2611
52872909,688,4095
52877274,399,4095
52881241,720,4095
52884827,342,2572
52889574,682,4095
52893940,399,3984
52897908,745,4095
52901499,341,2668
52906240,726,2600
52910611,406,4095
52914572,745,2692
52918158,354,2578
52922911,713,4095
52927276,405,4095
52931243,732,4095
52934835,342,2635
52939576,688,3807
52943942,399,3787
52947910,700,4095
52951495,341,2601
52956242,688,2792
52960608,412,2667
52964575,720,3573
52968168,335,2670
52972915,688,4095
52977281,398,4095
52981247,707,4095
52984833,342,2571
52989581,707,4095
52993946,418,4095
52997914,706,4095
53001493,354,2578
53006246,713,3346
53010611,406,2645
53014578,720,2841
53018170,342,2631
53022917,675,4095
53027282,393,4095
53031249,694,4095
53034842,348,2650
53039583,713,4095
53043949,405,4095
53047916,713,4095
53051501,354,2617
53056248,720,3159
53060614,399,2713
53064581,707,2672
53068168,353,2567
53072921,700,4095
53077286,405,4095
53081254,713,4095
53084839,342,2637
53089588,707,4095
53093953,399,4095
53097921,732,4095
53101512,341,2619
53106253,700,4095
53110618,399,3708
53114591,745,4095
53118171,354,2567
53122924,681,4095
53127289,406,4095
53131257,740,4095
53134849,342,2699
53139590,720,4095
53143956,412,4095
53147923,720,4095
53151515,342,2656
53156256,707,4095
53160622,406,4095
53164589,707,3868
53168176,366,2645
53172922,713,4095
53177287,412,2984
53181261,726,4095
53184846,342,2641
53189595,694,4095
53193954,406,2808
53197928,713,4095
53201515,347,2584
53206261,682,4095
53210626,400,4095
53214594,700,4095
53218174,354,2572
53222927,681,4095
53227292,412,4095
53231260,720,4061
53234852,336,2576
53239594,694,4095
53243959,405,4095
53247926,726,2568
53251518,341,2600
53256265,675,4095
53260630,393,4095
53264598,713,4095
53268177,354,2570
53272931,694,4095
53277296,392,4095
53281264,701,4095
53284850,335,2575
53289597,688,4095
53293963,412,4095
53297931,719,3140
53301516,354,2575
53306263,688,4095
53310628,400,3690
53314603,701,4095
53318189,341,2609
53322930,687,3417
53327295,399,3074
53331269,726,4095
53334861,342,2650
53339602,675,4095
53343962,411,2712
53347936,713,4095
53351527,342,2653
53356268,714,4095
53360634,393,4095
53364602,713,3359
53368194,342,2630
53372935,681,4095
53377300,399,4095
53381274,714,4095
53384861,347,2617
53389601,701,4095
53393967,393,4095
53397942,732,4095
53401527,347,2592
53406268,700,3550
53410633,399,2966
53414607,713,4095
53418199,341,2658
53422940,693,4095
53427305,405,4095
53431272,714,3814
53434865,348,2593
53439606,688,4095
53443972,411,4095
53447939,726,3405
53451530,329,2651
53456271,687,3839
53460636,400,3335
53464610,720,4095
53468202,335,2671
53472943,700,4095
53477308,399,4095
53481275,714,4095
53484867,342,2641
53489608,688,4095
53493974,399,4095
53497942,719,3283
53501529,354,2574
53506276,675,4095
53510641,400,4095
53514610,700,3609
53518202,341,2587
53522943,725,4095
53527307,399,3335
53531281,739,4095
53534873,322,2660
53539613,676,4095
53543980,411,4095
53547948,700,4095
53551539,342,2637
53556280,714,4095
53560645,406,4095
53564613,713,4095
53568205,342,2648
53572946,694,4095
53577311,412,3526
53581285,726,4095
53584871,348,2617
53589618,707,4095
53593977,406,2897
53597952,700,4095
53601530,354,2607
53606284,706,4095
53610649,399,4095
53614616,746,4095
53618204,346,2570
53622950,694,4095
53627315,405,4095
53631283,733,4095
53634868,355,2598
53639615,701,3392
53643981,406,3178
53647949,738,3234
53651547,341,2651
53656288,713,4095
53660653,406,4095
53664621,707,4095
53668208,334,2573
53672955,693,4095
53677320,405,4095
53681287,707,4095
53684868,360,2568
53689620,733,4095
53693986,405,4095
53697954,726,4095
53701545,355,2656
53706287,687,3817
53710652,400,3242
53714620,720,4095
53718213,354,2659
53722953,707,2881
53727324,399,4095
53731292,733,4095
53734871,348,2569
53739625,681,4095
53743991,392,4095
53747959,719,4095
53751544,341,2611
53756291,719,4095
53760656,412,3504
53764623,694,4095
53768216,354,2671
53772957,712,3087
53777328,399,4095
53781289,745,2825
53784881,341,2575
53789628,713,4095
53793994,398,4095
53797961,694,4095
53801553,335,2688
53806294,687,4095
53810658,413,3243
53814627,720,4095
53818206,354,2615
53822960,712,2582
53827331,398,4095
53831292,707,3300
53834878,335,2593
53839632,713,4095
53843998,405,4095
53847965,732,4095
53851551,335,2569
53856298,681,4095
53860664,406,4095
53864631,701,4095
53868211,341,2572
53872965,680,4077
53877330,405,3135
53881298,706,4095
53884884,348,2566
53889631,694,2601
53893997,405,2717
53897965,738,4095
53901552,360,2592
53906299,713,2810
53910664,393,2593
53914632,707,4095
53918225,341,2689
53922972,719,4095
53927337,412,4095
53931299,713,3759
53934891,342,2612
53939638,714,4095
53944004,399,4095
53947971,719,4095
53951557,348,2591
53956305,720,4095
53960670,406,4095
53964637,739,4095
53968224,334,2680
53972971,706,4095
53977335,406,3158
53981303,720,4095
53984889,354,2620
53989641,695,4095
53994008,405,4095
53997969,732,3376
54001560,361,2583
54006308,707,4095
54010673,399,4095
54014641,713,4095
54018227,360,2576
54022973,719,4095
54027338,412,3520
54031306,733,4095
54034892,354,2633
54039645,707,4095
54044005,399,2874
54047973,700,3814
54051558,348,2587
54056312,700,4095
54060677,399,4095
54064644,720,4095
54068231,341,2621
54072978,687,4095
54077342,412,4095
54081310,707,4095
54084902,341,2649
54089642,720,2966
54094008,399,3049
54097976,732,3122
54101567,342,2624
54106315,707,4095
54110680,413,4095
54114648,713,4095
54118234,342,2609
54122982,699,4095
54127346,399,4095
54131314,732,4095
54134900,341,2599
54139646,688,4095
54144012,399,4095
54147980,720,4095
54151566,348,2594
54156314,694,4095
54160679,406,3276
54164646,701,2588
